"ITERATION","YEN","YEN_VAL","YEN_PRICE","USD","USD_VAL","USD_PRICE","YUAN","YUAN_VAL","YUAN_PRICE","EUR","EUR_VAL","MEAN","MEAN_THRESHOLD",
"198","454746,25","1,3003994","4117,618","1009745,1","0,99034756","965473,25","654732","1,1516275","102448,05","1099243,4","1","542820,56","271410,28",
"199","454746,25","2,1990259","6963,052","1009745,1","0,99034756","965473,25","654732","1,5273414","135871,31","1099243,4","1","551887,75","275943,88",
"200","454746,25","1,3003994","4117,618","1009745,1","0,99034756","965473,25","654732","1,1516275","102448,05","1100309,5","1","543087,1","271543,56",
"201","454746,25","1,3003994","4117,618","1009745,1","0,99034745","965473,1","654732","1,1516274","102448,04","1100309,5","1","543087,06","271543,53",
"202","454746,25","2,1990259","6963,052","1009745,1","0,99034745","965473,1","654732","1,5273411","135871,3","1100309,5","1","552154,25","276077,13",
"203","454746,25","2,1990259","6963,052","1009745,1","0,99034745","965473,1","654732","1,5273411","135871,3","1100309,5","1","552154,25","276077,13",
"204","454746,25","2,1990259","6963,052","1009745,1","0,99034745","965473,1","654732","1,5273411","135871,3","1100309,5","1","552154,25","276077,13",
"205","454746,25","1,3003994","4117,618","1009745,1","0,99034745","965473,1","654732","1,1516274","102448,04","1100489,6","1","543132,1","271566,06",
"206","454746,25","1,3003994","4117,618","1009745,1","0,99034745","965473,1","654732","1,1516274","102448,04","1100489,6","1","543132,1","271566,06",
"207","454746,25","1,3003994","4117,618","1009745,1","0,99034745","965473,1","605891,25","1,1516274","94805,77","1108690","1","543271,6","271635,8",
"208","454746,25","1,3003994","4117,618","1009745,1","0,99034745","965473,1","605891,25","1,1817755","97287,65","1108690","1","543892,1","271946,06",
"209","454746,25","2,1990259","6963,052","1009745,1","0,99034745","965473,1","605891,25","1,6504598","135871,3","1108690","1","554249,4","277124,7",
"210","454746,25","1,3003994","4117,618","1009745,1","0,99034745","965473,1","574516,25","1,1817755","92249,78","1115969,6","1","544452,5","272226,25",
"211","454746,25","1,3003994","4117,618","1009745,1","0,9903473","965473","574516,25","1,202908","93899,4","1115969,6","1","544864,9","272432,44",
"212","454746,25","1,3003994","4117,618","1009745,1","0,9903473","965473","509319,72","1,202908","83243,63","1126764,6","1","544899,75","272449,88",
"213","454746,25","1,3003994","4117,618","1009745,1","0,9903473","965473","509319,72","1,2521886","86653,94","1126764,6","1","545752,25","272876,13",
"214","454746,25","2,1990256","6963,052","1009745,1","0,9903473","965473","509319,72","1,9634016","135871,3","1126764,6","1","558768","279384",
"215","454746,25","1,3003994","4117,618","1009745,1","0,9903473","965473","429180,1","1,2521886","73019,25","1149778,4","1","548097,06","274048,53",
"216","454746,25","1,3003994","4117,618","1009745,1","0,9903473","965473","429180,1","1,3257247","77307,39","1149778,4","1","549169,1","274584,56",
"217","454746,25","2,1990256","6963,052","1009745,1","0,9903473","965473","429180,1","2,330022","135871,3","1149778,4","1","564521,44","282260,72",
"218","454746,25","1,3003994","4117,618","1009745,1","0,9903473","965473","340485,38","1,3257247","61330,98","1179633,9","1","552638,9","276319,44",
"219","454746,25","1,3003994","4117,618","1001369,6","0,99863064","965473","444202,7","1,310608","79101,02","1171547,5","1","555059,75","277529,88",
"220","454746,25","2,1990256","6963,052","1001369,6","0,99863064","965473","444202,7","2,2512226","135871,3","1171547,5","1","569963,75","284981,88",
"221","454746,25","2,1990256","6963,052","1001369,6","0,99863064","965473","444202,7","2,2512226","135871,3","1171547,5","1","569963,75","284981,88",
"222","454746,25","1,3003994","4117,618","944925,6","0,99863064","911052,44","444202,7","1,310608","79101,02","1229548,5","1","555954,9","277977,44",
"223","454746,25","1,3003994","4117,618","944925,6","1,0190619","929691,94","444202,7","1,310608","79101,02","1229548,5","1","560614,75","280307,38",
"224","454746,25","2,1990254","6963,051","944925,6","1,0582826","965473","444202,7","2,2512226","135871,3","1229548,5","1","584464","292232",
"225","454746,25","2,1990254","6963,051","944925,6","1,0582826","965473","444202,7","2,2512226","135871,3","1229548,5","1","584464","292232",
"226","454746,25","2,1990254","6963,051","944925,6","1,0582826","965473","444202,7","2,2512226","135871,3","1229548,5","1","584464","292232",
"227","454746,25","1,3003994","4117,618","944925,6","1,0190619","929691,94","444202,7","1,310608","79101,02","1229692,6","1","560650,8","280325,4",
"228","454746,25","1,3003994","4117,618","944925,6","1,0190619","929691,94","444202,7","1,310608","79101,02","1229692,6","1","560650,8","280325,4",
"229","454746,25","2,1990254","6963,051","944925,6","1,0582826","965473","444202,7","2,2512226","135871,3","1229692,6","1","584500","292250",
"230","454746,25","2,1990254","6963,051","944925,6","1,0582826","965473","444202,7","2,2512226","135871,3","1229692,6","1","584500","292250",
"231","454746,25","2,1990254","6963,051","944925,6","1,0582826","965473","444202,7","2,2512226","135871,3","1229692,6","1","584500","292250",
"232","454746,25","2,1990254","6963,051","944925,6","1,0582826","965473","444202,7","2,2512226","135871,3","1229692,6","1","584500","292250",
"233","454746,25","1,3003994","4117,618","944925,6","1,0190619","929691,94","365290,44","1,310608","65048,79","1254186,6","1","563261,25","281630,63",
"234","454746,25","1,3003993","4117,6177","940040,94","1,0208238","926485,06","433062,3","1,3217514","77772,89","1249470,6","1","564461,56","282230,78",
"235","454746,25","2,199025","6963,049","940040,94","1,0637816","965472,9","433062,3","2,3091345","135871,3","1249470,6","1","589444,5","294722,25",
"236","454746,25","2,199025","6963,049","940040,94","1,0637816","965472,9","433062,3","2,3091345","135871,3","1249470,6","1","589444,5","294722,25",
"237","454746,25","2,199025","6963,049","940040,94","1,0637816","965472,9","433062,3","2,3091345","135871,3","1249470,6","1","589444,5","294722,25",
"238","454746,25","2,199025","6963,049","940040,94","1,0637816","965472,9","433062,3","2,3091345","135871,3","1249470,6","1","589444,5","294722,25",
"239","454746,25","1,3003993","4117,6177","940040,94","1,0208238","926485,06","486408,38","1,3217514","87353,22","1234640","1","563149","281574,5",
"240","454746,25","1,3003993","4117,6177","940040,94","1,0208238","926485,06","486408,38","1,2715483","84035,34","1234640","1","562319,5","281159,75",
"241","454746,25","2,199025","6963,049","940040,94","1,0637816","965472,9","486408,38","2,055884","135871,3","1234640","1","585736,8","292868,4",
"242","454746,25","1,3003993","4117,6177","843405","1,0208238","831242,7","486408,38","1,2715483","84035,34","1338240,5","1","564409","282204,5",
"243","454746,25","1,3003992","4117,617","843405","1,058411","861849,4","486408,38","1,2715483","84035,34","1338240,5","1","572060,75","286030,38",
"244","454746,25","2,1990247","6963,0483","843405","1,1856679","965472,8","486408,38","2,055884","135871,3","1338240,5","1","611636,9","305818,44",
"245","398022,3","1,3003992","3603,9958","843405","1,058411","861849,4","486408,38","1,2715483","84035,34","1339160,9","1","572162,4","286081,2",
"246","401313,5","1,3557256","3788,3994","843390,75","1,058417","861839,6","486408,38","1,2715483","84035,34","1339147,1","1","572202,6","286101,3",
"247","401313,5","2,4918132","6963,0483","843390,75","1,1856879","965472,8","486408,38","2,055884","135871,3","1339147,1","1","611863,56","305931,78",
"248","401313,5","2,4918132","6963,0483","843390,75","1,1856879","965472,8","486408,38","2,055884","135871,3","1339147,1","1","611863,56","305931,78",
"249","401313,5","2,4918132","6963,0483","843390,75","1,1856879","965472,8","486408,38","2,055884","135871,3","1339147,1","1","611863,56","305931,78",
"250","401313,5","2,4918132","6963,0483","843390,75","1,1856879","965472,8","486408,38","2,055884","135871,3","1339147,1","1","611863,56","305931,78",
"251","401313,5","2,4918132","6963,0483","843390,75","1,1856879","965472,8","486408,38","2,055884","135871,3","1339147,1","1","611863,56","305931,78",
"252","401313,5","2,4918132","6963,0483","843390,75","1,1856879","965472,8","486408,38","2,055884","135871,3","1339147,1","1","611863,56","305931,78",
"253","401313,5","1,3557256","3788,3994","843390,75","1,058417","861839,6","486408,38","1,2715483","84035,34","1339196","1","572214,9","286107,44",
"254","401313,5","1,3557256","3788,3994","843390,75","1,058417","861839,6","486408,38","1,2715483","84035,34","1339196","1","572214,9","286107,44",
"255","401313,5","1,3557256","3788,3994","843390,75","1,058417","861839,6","539188,2","1,2715483","93153,96","1330693,3","1","572368,8","286184,4",
"256","401313,5","1,3557256","3788,3994","843390,75","1,058417","861839,6","539188,2","1,2286261","90009,47","1330693,3","1","571582,7","285791,34",
"257","401313,5","2,4918127","6963,0474","843390,75","1,1856878","965472,75","539188,2","1,8546382","135871,28","1330693,3","1","609750,1","304875,06",
"258","401313,5","2,4918127","6963,0474","843390,75","1,1856878","965472,75","539188,2","1,8546382","135871,28","1330693,3","1","609750,1","304875,06",
"259","401313,5","2,4918127","6963,0474","843390,75","1,1856878","965472,75","539188,2","1,8546382","135871,28","1330693,3","1","609750,1","304875,06",
"260","401313,5","2,4918127","6963,0474","843390,75","1,1856878","965472,75","539188,2","1,8546382","135871,28","1330693,3","1","609750,1","304875,06",
"261","401313,5","2,4918127","6963,0474","843390,75","1,1856878","965472,75","539188,2","1,8546382","135871,28","1330693,3","1","609750,1","304875,06",
"262","401313,5","2,4918127","6963,0474","843390,75","1,1856878","965472,75","539188,2","1,8546382","135871,28","1330693,3","1","609750,1","304875,06",
"263","401313,5","1,3557256","3788,3994","843390,75","1,058417","861839,6","584714,75","1,2286261","97609,45","1319665,6","1","570725,75","285362,88",
"264","401313,5","1,3557255","3788,399","843390,75","1,058417","861839,6","584714,75","1,1958733","95007,37","1319665,6","1","570075,25","285037,63",
"265","401313,5","2,4918125","6963,047","843390,75","1,1856877","965472,6","584714,75","1,7102339","135871,28","1319665,6","1","606993,1","303496,56",
"266","401313,5","2,4918125","6963,047","843390,75","1,1856877","965472,6","584714,75","1,7102339","135871,28","1319665,6","1","606993,1","303496,56",
"267","434835,06","1,3557255","4104,843","843390,75","1,058417","861839,6","584714,75","1,1958733","95007,37","1319118,4","1","570017,56","285008,78",
"268","434835,06","1,3199521","3996,5283","843390,75","1,058417","861839,6","584714,75","1,1958733","95007,37","1319118,4","1","569990,5","284995,25",
"269","434835,06","2,299718","6963,047","843390,75","1,1856877","965472,6","584714,75","1,7102339","135871,28","1319118,4","1","606856,4","303428,2",
"270","434835,06","1,3199521","3996,5283","843390,75","1,058417","861839,6","497963,84","1,1958733","80911,65","1340528,9","1","571819,1","285909,56",
"271","434835,06","1,3199521","3996,5283","843390,75","1,058417","861839,6","497963,84","1,2616355","85361,06","1340528,9","1","572931,5","286465,75",
"272","434835,06","2,299718","6963,047","843390,75","1,1856877","965472,6","497963,84","2,0081758","135871,27","1340528,9","1","612209","306104,5",
"273","434835,06","2,299718","6963,047","843390,75","1,1856877","965472,6","497963,84","2,0081758","135871,27","1340528,9","1","612209","306104,5",
"274","434835,06","1,3199521","3996,5283","879584,7","1,058417","898825,3","497963,84","1,2616355","85361,06","1302948,4","1","572782,8","286391,4",
"275","434835,06","1,3199521","3996,5283","879584,7","1,0436956","886323,6","497963,84","1,2616355","85361,06","1302948,4","1","569657,4","284828,7",
"276","434835,06","1,3199521","3996,5283","879584,7","1,0436956","886323,6","497963,84","1,2616355","85361,06","1303063,9","1","569686,25","284843,13",
"277","434835,06","1,3199521","3996,5283","879584,7","1,0436956","886323,6","497963,84","1,2616355","85361,06","1303063,9","1","569686,25","284843,13",
"278","434835,06","1,3199521","3996,5283","879584,7","1,0436956","886323,6","414180,25","1,2616355","70998,86","1318615,9","1","569983,75","284991,88",
"279","434835,06","1,3199521","3996,5283","879584,7","1,0436956","886323,6","414180,25","1,3415393","75495,46","1318615,9","1","571107,9","285553,94",
"280","434835,06","2,2997177","6963,046","879584,7","1,1368979","965472,6","414180,25","2,4144053","135871,28","1318615,9","1","606730,75","303365,38",
"281","434835,06","1,3199521","3996,5283","951043,25","1,0436956","958329,7","414180,25","1,3415393","75495,46","1243968,5","1","570447,5","285223,75",
"282","434835,06","1,3199521","3996,5283","951043,25","1,016872","933700,1","414180,25","1,3415393","75495,46","1243968,5","1","564290,1","282145,06",
"283","434835,06","2,2997177","6963,046","951043,25","1,0514748","965472,6","414180,25","2,4144053","135871,28","1243968,5","1","588068,9","294034,44",
"284","434835,06","1,3199521","3996,5283","951043,25","1,016872","933700,1","352200,84","1,3415393","64198,055","1265529,8","1","566856,1","283428,06",
"285","434835,06","1,3199521","3996,5283","951043,25","1,016872","933700,1","402005,2","1,354948","74008,63","1259035,3","1","567685,1","283842,56",
"286","434835,06","1,3199521","3996,5283","951043,25","1,016872","933700,1","402005,2","1,354948","74008,63","1260701,6","1","568101,75","284050,88",
"287","434835,06","1,3199521","3996,5283","951043,25","1,016872","933700,1","402005,2","1,354948","74008,63","1260701,6","1","568101,75","284050,88",
"288","434835,06","1,3199521","3996,5283","951043,25","1,016872","933700,1","402005,2","1,354948","74008,63","1261444,1","1","568287,4","284143,7",
"289","434835,06","1,3199521","3996,5283","951043,25","1,016872","933700,1","402005,2","1,354948","74008,63","1261444,1","1","568287,4","284143,7",
"290","434835,06","2,2997174","6963,045","951043,25","1,0514748","965472,6","402005,2","2,4875276","135871,28","1261444,1","1","592437,75","296218,88",
"291","445364,5","1,3199521","4093,3035","951043,25","1,016872","933700,1","402005,2","1,354948","74008,63","1261279","1","568270,25","284135,13",
"292","445364,5","1,3094667","4060,7874","951043,25","1,016872","933700,1","402005,2","1,354948","74008,63","1261279","1","568262,1","284131,06",
"293","445364,5","2,2453468","6963,045","951043,25","1,0514748","965472,6","402005,2","2,4875276","135871,28","1261279","1","592396,5","296198,25",
"294","445364,5","2,2453468","6963,045","951043,25","1,0514748","965472,6","402005,2","2,4875276","135871,28","1261279","1","592396,5","296198,25",
"295","445364,5","1,3094667","4060,7874","951043,25","1,016872","933700,1","402005,2","1,354948","74008,63","1263201,3","1","568742,7","284371,34",
"296","445364,5","1,3094667","4060,7874","951043,25","1,0168719","933700,06","402005,2","1,354948","74008,63","1263201,3","1","568742,7","284371,34",
"297","445364,5","2,2453468","6963,045","951043,25","1,0514747","965472,6","402005,2","2,4875274","135871,27","1263201,3","1","592877,06","296438,53",
"298","445364,5","1,3094667","4060,7874","951043,25","1,0168719","933700,06","339034,63","1,354948","62415,836","1286762,9","1","571734,9","285867,44",
"299","445364,5","1,3094667","4060,7874","942463,56","1,0199484","928076,1","453812,3","1,301291","80237,76","1278479,4","1","572713,5","286356,75",
"300","445364,5","1,3094667","4060,7874","942463,56","1,0199484","928076,1","550112,6","1,301291","97264,45","1263418,8","1","573205","286602,5",
"301","445364,5","1,3094667","4060,7874","942463,56","1,0199484","928076,1","550112,6","1,2204387","91221,18","1263418,8","1","571694,25","285847,13",
"302","445364,5","2,2453468","6963,045","942463,56","1,0610467","965472,56","550112,6","1,8178076","135871,27","1263418,8","1","592931,4","296465,7",
